# h1 | h2 | s1 | s2 | a1 | a2 | b1 | b2 | z1_0 | z2_0
0.9192368703268678 | 0.8300518366149715 | 0.8883173449115958 | 0.2751954916127146 | 0.4280016960492783 | 0.2899422775663879 | 0.013235553958638846 | 0.7379077209756861 | 0.7505601770239888 | 0.33664597065286794
0.5512269566966151 | 0.4842243872213787 | 0.32618373984687155 | 0.8083755375353893 | 0.34446245510776696 | 0.024905015989228674 | 0.20034216921572723 | 0.5598558215010986 | 0.7870910538084662 | 0.2921633534675572
0.7495556367798727 | 0.07389014991931608 | 0.2072347322678193 | 0.6398720462093972 | 0.0071127307698418685 | 0.9162055790233057 | 0.08268725538359722 | 0.710243990860126 | 0.9171952128118477 | 0.03586485345340751
0.6841517718552954 | 0.6252448164943298 | 0.1191800908291627 | 0.5760995466370082 | 0.30156537228678615 | 0.14892470076028397 | 0.8590176998433618 | 0.7445780878091832 | 0.5528164356774318 | 0.7861737291090628
0.9427773951137738 | 0.4404138384017915 | 0.4082225146233609 | 0.5693231676144267 | 0.6651367760129522 | 0.8732791734305031 | 0.174253033197178 | 0.41857222738947175 | 0.3567031185941978 | 0.9110101752119024
0.04158285136385842 | 0.2901660044759208 | 0.6775407669042697 | 0.9466805143696858 | 0.7797912608793375 | 0.04125214350851458 | 0.6798607471432453 | 0.34694851711113905 | 0.08020710308327916 | 0.0959095176742304
0.8120015949540946 | 0.5714139320163036 | 0.8417689156249663 | 0.604010201994492 | 0.5990212741540674 | 0.7135706275654503 | 0.18825446775472543 | 0.6255895530342778 | 0.8436571716891684 | 0.03780287076777755
0.2988911503992303 | 0.5203515559033902 | 0.6420561240883693 | 0.40386971712544295 | 0.5384750945076693 | 0.7838051104043596 | 0.9120938296086656 | 0.9966434886299754 | 0.4658489906462636 | 0.23758374912816493
0.5229303694721967 | 0.5881489810500236 | 0.4760773996686404 | 0.7937088217015196 | 0.06944402511727588 | 0.3512925655697706 | 0.3797218644179655 | 0.764495151307522 | 0.6787381247936152 | 0.42279043467313593
0.8080487180652774 | 0.12534779387890738 | 0.32932072937290235 | 0.24721545621862784 | 0.3991413875996628 | 0.41292711346659516 | 0.6857596535767928 | 0.9914505156970684 | 0.29229769259644434 | 0.6680091294490667
0.36944140590452634 | 0.10901018340530866 | 0.3019313266177591 | 0.1674627072181769 | 0.060838530319293316 | 0.11590249668812047 | 0.9704145008317449 | 0.3402778835549741 | 0.35794237627265524 | 0.2545649776881467
0.6326367396599404 | 0.9184739380781303 | 0.9416724404099869 | 0.06604635083277433 | 0.052610210217814646 | 0.6697931043359729 | 0.06920020318035103 | 0.6935690682057571 | 0.22541971832924568 | 0.42364397205459603
0.8746408477676325 | 0.564951675545096 | 0.42994649566319254 | 0.39383270521054536 | 0.8872992560238059 | 0.6976892708819454 | 0.15225683736332551 | 0.971393136120735 | 0.43457050387904705 | 0.9795474132810077
0.7074589922977308 | 0.6421557739185927 | 0.8223616280879839 | 0.48165360898221854 | 0.3434698067454268 | 0.6324019587558868 | 0.373068590773323 | 0.8469699715263255 | 0.10923008298936965 | 0.13662364713229658
0.7237588217574465 | 0.09084581382865409 | 0.941311940206823 | 0.6630851123872089 | 0.7297617537077067 | 0.4447922058749485 | 0.8308785086354347 | 0.4535002817133119 | 0.5324745620596312 | 0.016986073298557613
0.9549343040509821 | 0.5796091088045918 | 0.20765795204854054 | 0.07183927574048998 | 0.42149395725402106 | 0.5179935204667724 | 0.4423350432904345 | 0.947655756736515 | 0.7595630871105634 | 0.6016040383516408
0.33363534141358364 | 0.3923481390064161 | 0.22367886680358906 | 0.654219296652431 | 0.21801843004530252 | 0.616951269464475 | 0.12488936569567666 | 0.34777013675060986 | 0.9868294277663012 | 0.12074865248329636
0.5244441112268236 | 0.868197983210451 | 0.561707494388149 | 0.7212755527090385 | 0.7201327485171182 | 0.20323008584404212 | 0.7066036459346348 | 0.3908137033894319 | 0.43368867825122037 | 0.9659179499528713
0.6456492008752873 | 0.8317857405861193 | 0.883202533234396 | 0.6486784418299293 | 0.8966746559041129 | 0.011462604824069689 | 0.08841065478912047 | 0.8244426299451536 | 0.5436539024617787 | 0.19635440075580313
0.7900069866560486 | 0.9035861733916456 | 0.8814765169321388 | 0.2227959564997467 | 0.31790016861092374 | 0.8554913770209573 | 0.44331871833922065 | 0.8620015839836626 | 0.646105056356506 | 0.5666269600579377
0.8332548073601596 | 0.449937798635215 | 0.6936844047961914 | 0.3856224218889581 | 0.47377098586606403 | 0.6901932965905067 | 0.06819178234763212 | 0.046380151867714825 | 0.0008408256736500697 | 0.622016278183211
0.1758717530409163 | 0.25534015133265164 | 0.39325857164907296 | 0.9084332091697399 | 0.6341185923793706 | 0.6821764649263827 | 0.2535830480513269 | 0.6489877622882635 | 0.8951343018516157 | 0.4861471288039405
0.00020728004805492528 | 0.4192076704157107 | 0.2932459396754953 | 0.7011784369535913 | 0.7104725541166547 | 0.42867199597956496 | 0.8689110531083449 | 0.3228501979554155 | 0.41169426685887744 | 0.7652576481555691
0.3903960543282241 | 0.12809881029084114 | 0.5217596137808297 | 0.37280586771176616 | 0.8951840410317425 | 0.9054983064066948 | 0.6434774261772981 | 0.04650469750199859 | 0.1069022815676911 | 0.30819024533650763
0.5391871630366901 | 0.6819588225837293 | 0.22199335158262934 | 0.9984909617001946 | 0.8116782284467116 | 0.06548800406722566 | 0.6293288648515901 | 0.2697988978245496 | 0.9010834421999913 | 0.06825219853771936
0.005230972257766253 | 0.9198913872380866 | 0.982333562315882 | 0.06228306466769895 | 0.8366145083276194 | 0.28995755679548796 | 0.18428498584306052 | 0.3549064289882925 | 0.5948876468200612 | 0.36930219998593816
0.7773377523504185 | 0.6676422834453469 | 0.5706502221635841 | 0.9635803243316357 | 0.023427338403920195 | 0.05635833038807159 | 0.5886931756627919 | 0.4259833668915235 | 0.7019504125182509 | 0.24179532570546258
0.025574600438277417 | 0.1256347451319978 | 0.20341115301415202 | 0.18747163288235125 | 0.546421693872863 | 0.7741274669501327 | 0.7033777639854156 | 0.1041264881656565 | 0.6314797192814301 | 0.7361880520457138
0.7295452830173328 | 0.10362347802710059 | 0.4713569309761583 | 0.7513070641604586 | 0.6143788608944681 | 0.05888635109454299 | 0.10826465065484214 | 0.2642921337880981 | 0.6504562187874616 | 0.7974582833013091
0.655130363954806 | 0.20561280796485693 | 0.04553117021423725 | 0.4444493477954986 | 0.7649033828013295 | 0.18906791795961497 | 0.2851920298254562 | 0.7634856630472966 | 0.5319386601692722 | 0.6622618845495364
0.6354200426750898 | 0.44901834121637685 | 0.905049019974209 | 0.07770896445891429 | 0.5172757994880074 | 0.7886029812096607 | 0.5506901498371046 | 0.040204140516765574 | 0.7911805465333469 | 0.2131899204993184
0.36798855951109066 | 0.9139274865764361 | 0.7183338207571003 | 0.9210348900757293 | 0.7715184337409129 | 0.20646757837608942 | 0.2503210602020768 | 0.3262373828891719 | 0.23745048436351834 | 0.02988804770452158
0.7432873631327522 | 0.3320647999708545 | 0.6989294136493392 | 0.9282639881923322 | 0.5196843532022004 | 0.3713736146437112 | 0.03710222775331595 | 0.020277664566036857 | 0.5651498002099793 | 0.1424411510052117
0.9170500596886724 | 0.6760222938406178 | 0.05624903473844267 | 0.2294660586768421 | 0.14992323859345247 | 0.985934456522254 | 0.7682989577477195 | 0.7292764426089574 | 0.9403926190423469 | 0.8833221253478264
0.7555118722324088 | 0.514550733160548 | 0.3527117888804059 | 0.9993247145604921 | 0.6833966356372105 | 0.5145582469805188 | 0.16552905369671722 | 0.8022861472037699 | 0.13484652885248394 | 0.48828108208311516
0.38963332415255336 | 0.21935202644213192 | 0.5629255387571117 | 0.654760771418532 | 0.9324450029299263 | 0.8793463531263872 | 0.9006828653955349 | 0.9431493071420368 | 0.8373988411382349 | 0.31452353451956494
0.7273536037619441 | 0.23614454096644133 | 0.5502731241497809 | 0.8646900050552586 | 0.2833067909370781 | 0.467114160230122 | 0.13430682552328166 | 0.26329809652554126 | 0.7385570162931472 | 0.8931623245609052
0.2183565998133098 | 0.5356358457751889 | 0.5106258858240201 | 0.671897208068887 | 0.7646553876748742 | 0.7417534553053186 | 0.8667399098874969 | 0.29676157237263256 | 0.7250799012133852 | 0.7814369764042194
0.4857757472129448 | 0.992073753836294 | 0.6090409805028177 | 0.018157858607485422 | 0.23674283938251872 | 0.9910610606171063 | 0.8054949283353874 | 0.7025862402986148 | 0.19854093318020705 | 0.24548694049632702
0.1122995601964345 | 0.6157183561905096 | 0.5864911809682819 | 0.45439206643252783 | 0.09866469534820377 | 0.5491048543784097 | 0.9362168861771248 | 0.24660584357800897 | 0.9876911025268066 | 0.1550720612955695
0.4346358707798016 | 0.4800558588471656 | 0.36937839706484454 | 0.2876760446833938 | 0.8160217155395404 | 0.8831104963837678 | 0.7383297725899588 | 0.649121561381908 | 0.1293483743181323 | 0.5987781149212237
0.556202763949812 | 0.46709759845051146 | 0.6235295744651309 | 0.9198696284991474 | 0.2319908841352063 | 0.3843280791861565 | 0.018923392287730323 | 0.20742720979436724 | 0.6766574489059584 | 0.21021820471690433
0.828636276079385 | 0.6811955687325203 | 0.046761976805467564 | 0.8958358284256313 | 0.5203537241427455 | 0.3861135618532797 | 0.3182054350453182 | 0.22188312930139287 | 0.1299493297343951 | 0.7479788061981124
0.6897124163392724 | 0.4060840645369659 | 0.8240314283822109 | 0.25231798543759987 | 0.7106855519522465 | 0.45083622117215894 | 0.1519542690135537 | 0.009803603800624172 | 0.4621398261137295 | 0.33221734118921964
0.18316322149700448 | 0.5836469543335965 | 0.31812783517551746 | 0.5343314985610015 | 0.6121554797030195 | 0.4140205309585232 | 0.9629028782336398 | 0.20479346370585239 | 0.9834655014554546 | 0.007277764327366265
0.9561078945234451 | 0.690099120652749 | 0.6288657554197323 | 0.48296127904357156 | 0.4333462269071 | 0.7645013582330296 | 0.4393132108221034 | 0.9157936847071889 | 0.7489834266715033 | 0.4959546775815108
0.48685973421317397 | 0.23755443884694638 | 0.16333477442296274 | 0.6801439389837297 | 0.921261830925247 | 0.9659473842476475 | 0.5757527008105089 | 0.37414294876115217 | 0.38453905766862917 | 0.2567970920786402
0.7479785537355751 | 0.19850938999785683 | 0.5025091169673022 | 0.9490521089508905 | 0.8976060148752817 | 0.8231181194769763 | 0.1308352300581347 | 0.6306849608372734 | 0.8275010496209678 | 0.3731339185934789
0.7447423758121098 | 0.2571370214383364 | 0.4507196381134386 | 0.3215863385603154 | 0.5558313346736519 | 0.617534784204065 | 0.4553979816787247 | 0.1656001294273316 | 0.7251833363865445 | 0.10065745818697014
0.712710792173626 | 0.4998822972770539 | 0.24419387339012366 | 0.1373953818590422 | 0.7071921283979344 | 0.6649832677422762 | 0.4654210086330174 | 0.8175903528917261 | 0.09158999793165723 | 0.6468223899370756
0.4486679865937019 | 0.13170041630316265 | 0.03218436084779719 | 0.8095772264569258 | 0.16134284145677558 | 0.19046754545415212 | 0.34906271311733716 | 0.6878224329634359 | 0.5544356325009383 | 0.9289905123293432
0.035735977364566684 | 0.026315786492565607 | 0.23511921399393054 | 0.4912102497747378 | 0.21969403777022556 | 0.2774389545350401 | 0.027719147922949716 | 0.7713990523789994 | 0.1521931195350178 | 0.6307667379866276
0.42738011767151285 | 0.3013233395816103 | 0.5607062473180052 | 0.24301538511397291 | 0.8374079802378759 | 0.7571178917088757 | 0.876944037109246 | 0.5569138831109139 | 0.4580569723195007 | 0.9983169421568018
0.07526253123218873 | 0.24321803238257467 | 0.4025729871341803 | 0.3651395920054201 | 0.7307602039166902 | 0.8592340293448602 | 0.17480632785218908 | 0.4450809942653564 | 0.3780088026211391 | 0.9131955369956195
0.982127331858602 | 0.11698079699787822 | 0.20842276190835796 | 0.38585551786050576 | 0.44765187054735267 | 0.07873258292778618 | 0.9978308304379082 | 0.6019466259947117 | 0.41596442626189367 | 0.8738850288468116
0.955760069484874 | 0.5236066250505672 | 0.6063636735455462 | 0.01793715145658481 | 0.25570890180862726 | 0.6123850355498982 | 0.044450884105348476 | 0.3780185256347778 | 0.7132133339512897 | 0.8159338421521658
0.25671947931627637 | 0.7834368306362123 | 0.5163000513673623 | 0.7661264205563991 | 0.32620292305795906 | 0.6012843590806819 | 0.20272709744067374 | 0.851163581762371 | 0.6981229147813303 | 0.8423787126547891
0.8008706465644893 | 0.8299386766145879 | 0.8811675268185561 | 0.0738767783088412 | 0.7411107385427703 | 0.014143622886855889 | 0.5480668633411101 | 0.23377194717254457 | 0.9332311793673862 | 0.644928921942088
0.40411925031563134 | 0.8779410668187322 | 0.9601688243397609 | 0.8068323765691124 | 0.40338329904795334 | 0.14065528979423325 | 0.2279556950431697 | 0.008742243209871381 | 0.7607474199094862 | 0.3151181821595931
0.6175832458802544 | 0.8801828977291771 | 0.772466333354172 | 0.008117653392709312 | 0.3808073462772924 | 0.5073848635457708 | 0.230597342149229 | 0.6406909747915874 | 0.9425240135435018 | 0.17794829194223893
0.5363344670970625 | 0.47648026951101685 | 0.3583777096988636 | 0.9855727270216703 | 0.4789236015377113 | 0.7699950398756082 | 0.897544527249121 | 0.32306795846145964 | 0.8827079388434171 | 0.9655627188308422
0.7146271636021224 | 0.7473554180069806 | 0.746186519149119 | 0.8978314408212058 | 0.9136205552203052 | 0.690674274977022 | 0.8965268249709225 | 0.7840866395448538 | 0.7719851077301244 | 0.8311625638045153
0.22816385220992308 | 0.9803299278630814 | 0.18498799268867117 | 0.9216367893671145 | 0.33291617340066126 | 0.5280554313324208 | 0.13606420194204805 | 0.22553298008243483 | 0.16287033198139955 | 0.09336744133813057
0.6708107915478951 | 0.8282363073157644 | 0.8392152258332828 | 0.4006215715784275 | 0.09717382325516932 | 0.005056139527558345 | 0.2260141958036308 | 0.14022257576658692 | 0.14476765002943248 | 0.7971509805636382
0.9071486727692484 | 0.9821514109660116 | 0.9497958044047553 | 0.5596957031118917 | 0.6489633199817558 | 0.7864716141816825 | 0.5939941305459361 | 0.013224989689370026 | 0.9527667638194572 | 0.025214415383648103
0.47227850612651345 | 0.4526601075823662 | 0.6059881601153011 | 0.930551226208611 | 0.5623476487413349 | 0.2572037520092266 | 0.7681264783900515 | 0.703707760246161 | 0.25537490157589215 | 0.9176721819866129
0.661493297454562 | 0.4283825159849203 | 0.4100762401061303 | 0.9877429351791482 | 0.0665148083650432 | 0.1573371571962432 | 0.7167132438485345 | 0.1596538852227184 | 0.8194687533017747 | 0.41271113315518826
0.9406701480333175 | 0.04549531124034889 | 0.7024392166650978 | 0.24791963212137713 | 0.7062607543594784 | 0.4549138091722843 | 0.5610061933390571 | 0.6894483770054736 | 0.7009491781586206 | 0.4504131605932482
0.4526176559127927 | 0.4207963714406231 | 0.10603442433348043 | 0.9225616646391946 | 0.8687685668600339 | 0.003049603016762603 | 0.5679097580999097 | 0.7770792843507249 | 0.30565999038087477 | 0.41812432224248053
0.900139230449499 | 0.24985934991447123 | 0.7515411285182653 | 0.5620088378068655 | 0.5424324764280677 | 0.29286533207106014 | 0.23121444729162755 | 0.5636285104570062 | 0.050375622752648286 | 0.9482776399174879
0.32299386480033987 | 0.22517234236751238 | 0.2843628747750785 | 0.38626746066894924 | 0.0330290442481993 | 0.16799070093416202 | 0.9895154240540651 | 0.6034264646532447 | 0.12510555453684058 | 0.1993726565528532
0.5696387773543806 | 0.9968639379506503 | 0.2653521144249794 | 0.7169252848634947 | 0.062334988580425854 | 0.6547022392072772 | 0.840029902817829 | 0.29604689265338135 | 0.8099546498772432 | 0.12631677678177966
0.11998494812777782 | 0.7138314422904679 | 0.8461540930268134 | 0.23566740466607672 | 0.4028679343054957 | 0.7707933657826928 | 0.988392395336248 | 0.9484429389908785 | 0.0896968335710463 | 0.0022824350315321373
0.1529028930203158 | 0.1365367989309848 | 0.5437398813972877 | 0.08345946357416612 | 0.5157195037290909 | 0.48294431785815306 | 0.3619036072339281 | 0.10547302526823588 | 0.4415754006385286 | 0.9268271091142384
0.13097764181630378 | 0.8674764405216032 | 0.26387300104975586 | 0.2790815710299419 | 0.675237531980912 | 0.9386451046375266 | 0.5017746261864632 | 0.1399873473968677 | 0.7475024843602656 | 0.08427228833704181
0.5776083998030759 | 0.11981422307944245 | 0.5142872805213713 | 0.015367961193110458 | 0.890561209602935 | 0.6690251860868671 | 0.6629876037299304 | 0.988603957679234 | 0.978749982399926 | 0.4520939925428844
0.0722673931871416 | 0.7651737515519621 | 0.20763663738705485 | 0.9345694146984286 | 0.8017731749714238 | 0.7676144182233529 | 0.43241997793300957 | 0.7647811921864279 | 0.30668114381449285 | 0.8294042790507883
0.8381849894480946 | 0.2657588590910298 | 0.18767477560209755 | 0.24795377562731302 | 0.6545355234289916 | 0.7683283745772004 | 0.47790909144136884 | 0.4502666775497387 | 0.6206419884846023 | 0.2851888071403009
0.3080740585243773 | 0.5680540823514864 | 0.35957437562057937 | 0.6571704837383042 | 0.6510446651025005 | 0.7487298325930891 | 0.7076067166878982 | 0.33511603818150215 | 0.06982733713560452 | 0.29261770924064656
0.422407884790167 | 0.10210892556215934 | 0.940592128695674 | 0.17893137669092374 | 0.5742415313621825 | 0.018367012408714745 | 0.9318267852390337 | 0.4476095617277076 | 0.6708159977549412 | 0.6086983711309792
0.4196883270778209 | 0.2378534372421286 | 0.17801492545018816 | 0.05368286214116158 | 0.8631493740731331 | 0.8499606141862845 | 0.6379124750977923 | 0.34571718165624865 | 0.7579587021159925 | 0.870673730876932
0.9719451143691404 | 0.4496427949521269 | 0.6423220681430979 | 0.7351510494849105 | 0.8173385154834419 | 0.23139149724796626 | 0.5092439946000676 | 0.3466959507164893 | 0.8702560731325927 | 0.3330644932677628
0.25204344026637393 | 0.29621953110499843 | 0.36484318616236333 | 0.717357180456152 | 0.8820038997652365 | 0.3916383254836652 | 0.2876687797979083 | 0.5663427723014725 | 0.26925595348084974 | 0.1503361584771833
0.5431139004934262 | 0.7649175011873973 | 0.43040500642519586 | 0.8031005612685822 | 0.7304406514177352 | 0.5344969376212502 | 0.9663040688682467 | 0.42045681083028064 | 0.11143897272191883 | 0.6484405599623478
0.318167769204995 | 0.7864309076922718 | 0.019581521839955873 | 0.2358353785081817 | 0.7270495396681673 | 0.5029939902802903 | 0.1473883853837029 | 0.588095585263674 | 0.7628315453887548 | 0.4046119336320234
0.8118432743357993 | 0.19456370166627546 | 0.1618007378561327 | 0.9081046386262556 | 0.4288397404679053 | 0.5341169998391497 | 0.24334082269665114 | 0.317581177506421 | 0.36033337967838786 | 0.3258683971687192
0.9255065659937065 | 0.7049205657734751 | 0.28227082086128796 | 0.9077329747305287 | 0.799386573267531 | 0.5164309358855125 | 0.9647620371840583 | 0.4920338522886738 | 0.6787077931927267 | 0.9035252632418114
0.48946055486434226 | 0.21883301964388957 | 0.0907345119902685 | 0.5345931622590285 | 0.8056683319717677 | 0.6709556438325648 | 0.6454012112694723 | 0.8011919154910756 | 0.5982863264732032 | 0.5416151263066199
0.4538613543685852 | 0.34300470593206134 | 0.44203498991436196 | 0.2525694406677772 | 0.9967385898896083 | 0.6718836559944816 | 0.7728752733012251 | 0.9957077869168399 | 0.7381819511159201 | 0.7278080002732019
0.878702269676321 | 0.67323954750706 | 0.7995319039633191 | 0.1681278443619757 | 0.6258488278089169 | 0.2200033848110533 | 0.26648105099023156 | 0.7432157716575668 | 0.6963804283160221 | 0.09249799187237062
0.27560843727435025 | 0.15004798630088023 | 0.9762798960473841 | 0.4256049624499021 | 0.4460363766042995 | 0.3746082823597825 | 0.9250530578450591 | 0.9895448465390312 | 0.1100038678821822 | 0.41811121657375594
0.21061567166729644 | 0.37059090129191086 | 0.7147605701162405 | 0.6243944033042332 | 0.20012344239159885 | 0.20744872767980227 | 0.9664396793986697 | 0.6987900933550794 | 0.702625215988646 | 0.5755373010165098
0.9777017854128016 | 0.36793212670833286 | 0.046890564712594895 | 0.9283534616114418 | 0.7582566541452234 | 0.9602844682267506 | 0.8002364759707405 | 0.2811215623145117 | 0.7290578890784359 | 0.397138299279882
0.34672605969789805 | 0.33248197898133525 | 0.33019673879929656 | 0.6817088159867464 | 0.7870064469157908 | 0.16608733601967496 | 0.9526695531196372 | 0.17008892751282612 | 0.07248406152587883 | 0.2878613131414034
0.218440428127207 | 0.46193803874821127 | 0.10620122544301314 | 0.7921704716506168 | 0.4420154261081226 | 0.7690394013138505 | 0.7596387846093532 | 0.8055316335928545 | 0.5703806069102162 | 0.7861789672462252
0.8077787521333772 | 0.5400364629129097 | 0.5248699925131489 | 0.5727965186300299 | 0.608582625068087 | 0.5716224745943541 | 0.45039502074237847 | 0.9933394140445324 | 0.471977853049368 | 0.9888347629279994
0.9454574564624789 | 0.6871032892099517 | 0.844372602811241 | 0.2215920963650082 | 0.24407102036809492 | 0.9372847132836136 | 0.2893072688725252 | 0.26620290615276276 | 0.6744939547262975 | 0.508575782714394
0.29114449417330124 | 0.09644802887607362 | 0.6222699146268259 | 0.9211660714241166 | 0.11957358755146907 | 0.822613418252667 | 0.8914349095850583 | 0.2520167194906827 | 0.7964434934552379 | 0.539193005867299
0.91291961521412 | 0.180184434537908 | 0.8713070765259512 | 0.2879831242481584 | 0.4861245923949402 | 0.4743339314645212 | 0.9614808060634763 | 0.7865366264988652 | 0.8873653803311455 | 0.9217583287621571
0.428755456868679 | 0.2418726934441655 | 0.4503369138929251 | 0.7062177366628509 | 0.772893407001416 | 0.9012451374053697 | 0.945339636856764 | 0.33278332672831523 | 0.6581640705514891 | 0.4440417711415121
0.05834119354679801 | 0.4764308259680342 | 0.9332840762257438 | 0.932044552555773 | 0.7177775884291007 | 0.10984969035138537 | 0.9184130260648721 | 0.6019189134579987 | 0.7906980791462201 | 0.26871149285195506
0.22417475930791586 | 0.04176408730984893 | 0.8110071263974553 | 0.49477991310049974 | 0.24277204653775053 | 0.3662003697889986 | 0.4399987134254819 | 0.09277401557623077 | 0.6190788237340799 | 0.7561617377014603
0.5865822687863707 | 0.35131633864979717 | 0.01844865947794483 | 0.4350324270049284 | 0.018728143022960775 | 0.09570988341746323 | 0.4247836853002983 | 0.029771210145620564 | 0.5753383371599027 | 0.21464943970980777
0.8127919548614209 | 0.16281322702291567 | 0.7330944886427816 | 0.8457459222543049 | 0.6224144106097949 | 0.5780012579979865 | 0.5630971766270283 | 0.30137682438747204 | 0.3525740980931391 | 0.9501998390733023
0.11934754959297722 | 0.03970308219209984 | 0.7899468184857001 | 0.1608613059543057 | 0.6564499422388737 | 0.5832266421322656 | 0.5780001925019969 | 0.7413150183243947 | 0.795900747363659 | 0.17377919270439346
0.5484327318924684 | 0.28546393722130303 | 0.48025643016723085 | 0.23943810040382818 | 0.9678098569335516 | 0.2790921845762082 | 0.06527037108291955 | 0.14636144412645702 | 0.8967016709438029 | 0.9853049032457584
0.018992725719680248 | 0.4929043136284257 | 0.2918826124099121 | 0.4201678526609659 | 0.6207536811954486 | 0.8914077214665536 | 0.07082283296780334 | 0.35867597746657853 | 0.7331636212886412 | 0.18664688119333273
0.6204115153473241 | 0.10232175370867103 | 0.12509650750656998 | 0.882731471279109 | 0.484284574226965 | 0.8296520729920585 | 0.7913503291688065 | 0.5364200584053262 | 0.9434060565015744 | 0.5657979682241739
0.7906300461957114 | 0.16370614503190062 | 0.48629986187613305 | 0.9334320343144634 | 0.8186159831827458 | 0.369182552135472 | 0.9347037167122537 | 0.7796190301089942 | 0.6857645602337585 | 0.710237214648942
0.6580499850117651 | 0.666490329661972 | 0.4087360415179997 | 0.5937904959038722 | 0.3316895738042027 | 0.5494147606942071 | 0.04784278592451818 | 0.5469571399753146 | 0.7808771513731247 | 0.7858279250659929
0.11831598058604309 | 0.5925154977613968 | 0.2096719485360553 | 0.14926218589954787 | 0.7757329153882565 | 0.5041880871261011 | 0.21557569917650188 | 0.33543441494153103 | 0.48156419380913407 | 0.7048852529140481
0.409980741271492 | 0.10083847756048092 | 0.6767301407638424 | 0.5184357616987582 | 0.9799215220342541 | 0.6469317463385114 | 0.5903482219869185 | 0.456096788992023 | 0.4722107313901197 | 0.1537056073233779
0.33649482279521115 | 0.41439552747862063 | 0.23045175814282226 | 0.03149994487171526 | 0.6289321017236876 | 0.5907967359709799 | 0.8136880420057312 | 0.23077882187211285 | 0.7866551962226488 | 0.9347096957047742
0.8391194378903758 | 0.8437166743177628 | 0.45762905809108445 | 0.41483995781552974 | 0.8437276932516105 | 0.047346123516901484 | 0.9468554022572827 | 0.014652061532456573 | 0.8480755391858639 | 0.9434559902600304
0.1369097211236222 | 0.7431903243255822 | 0.8333581354511431 | 0.057955412883321955 | 0.33185305822306654 | 0.057123533091424594 | 0.4606695224970808 | 0.845793171740606 | 0.42854081766671526 | 0.4578678343908221
0.0015745989993759535 | 0.8368421800344007 | 0.3770915012898596 | 0.4462740651693792 | 0.055201927028059705 | 0.3892892383008024 | 0.8945974675622195 | 0.6461294636854966 | 0.6223080502803685 | 0.5513805246002637
0.6993477043913973 | 0.8403855057049209 | 0.3417235000546044 | 0.9189603562435916 | 0.014710995183605413 | 0.02474572066963454 | 0.4553466094719819 | 0.2611125719545413 | 0.5197012159569139 | 0.5884111081531368
0.23940029766582438 | 0.6598105906330458 | 0.9053595731411758 | 0.47761394592640716 | 0.6201161004657335 | 0.732020126936052 | 0.9980899065474536 | 0.5721777700105237 | 0.7312268128404334 | 0.6240723404182471
0.20972386733278825 | 0.784530020148224 | 0.9120564259390915 | 0.09520283142716812 | 0.5143761244870207 | 0.37128210604876066 | 0.16496472255433692 | 0.02922944221985313 | 0.2799236699430696 | 0.17183967569256753
0.6317645332301349 | 0.8798333672468859 | 0.7268144450367737 | 0.4966657804456913 | 0.08673017389559745 | 0.6596113168282959 | 0.4835559023728011 | 0.34875457041279423 | 0.6714798744076147 | 0.9006762894320042
0.3171475220383937 | 0.7944030747090328 | 0.026396534189902177 | 0.3627955655305547 | 0.7333984236207177 | 0.41900515076204725 | 0.8818161107104308 | 0.6861972299368104 | 0.8768208059825366 | 0.6665530533784447
0.8997843379377761 | 0.050373920596389565 | 0.20740175647639503 | 0.3140877838733711 | 0.8025148227792525 | 0.6918927220222807 | 0.354551484899569 | 0.03207214823829285 | 0.5920320382107824 | 0.3614248066964969
0.9536112393175225 | 0.9971172555622604 | 0.7078786853544082 | 0.38629286126616946 | 0.09411217488486379 | 0.9040247389932131 | 0.6553373667326298 | 0.35487830597137304 | 0.2829871672340102 | 0.13182499575971784
0.29095852310680026 | 0.33443873912447086 | 0.6240930360705195 | 0.0595357191045045 | 0.4733264339286356 | 0.7482536119203402 | 0.48372890465565477 | 0.3013670282373945 | 0.0748181144904636 | 0.3285671677299955
0.9116209728253617 | 0.02678936397224485 | 0.7101532654563357 | 0.8553787705511103 | 0.012831506536788218 | 0.39750485463783103 | 0.2709400166167928 | 0.20249150734963428 | 0.5289705520303185 | 0.4420696839209626
0.8668087868602301 | 0.4195487908671738 | 0.03380287364942558 | 0.16510002619644704 | 0.8199044683491508 | 0.5156076125629165 | 0.30425815724866534 | 0.33091610957741135 | 0.41299065577268224 | 0.331432800264279
0.49633387905229454 | 0.15465916433866667 | 0.8123159627757394 | 0.5681347071173438 | 0.9444447746622401 | 0.8216000166167143 | 0.5448185642183109 | 0.8515003009498273 | 0.43885632205469993 | 0.36947779654816537
0.03905662228900808 | 0.231706093219331 | 0.6889762407151898 | 0.12531797359186525 | 0.903973831752236 | 0.6888322283397792 | 0.08474170425805705 | 0.3415411987339242 | 0.6239466751470237 | 0.7094798571197489
0.299600622423578 | 0.45510693317042195 | 0.6908714771055361 | 0.695215906033059 | 0.5340010374960372 | 0.16686286213248136 | 0.30715363448330846 | 0.6287638561077012 | 0.39565063090507546 | 0.3330510493714781
0.20948312012068315 | 0.9578510153263656 | 0.6757519730263243 | 0.18016041488338475 | 0.09430340593608066 | 0.9414020815486782 | 0.7907117012745969 | 0.4707513351953423 | 0.31042663377448676 | 0.1448356395546726
